Event_ID,Event Year,Event Month,Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Area Affected,NERC Region,Event Type,Demand Loss (MW),Number of Customers Affected,Alert Criteria
1066,2004-01-01,September,2004-09-05 00:00:00,07:00:00,2004-09-12 00:00:00.000000000,00:00:00,"Florida counties of Alachua, Citrus, Columbia, Dixie, Franklin, Gilchrist, Gulf, Hamilton, Hardee, Hernando, Highlands, Jefferson, Lafayette, Lake, Levy, Madison, Marion, Orange, Osceola, Pasco, Pinellas, Polk, Seminole, Sumter, Suwannee, Taylor, Volusia and Wakulla",FRCC,Hurricane Frances,2100.0,832898,
1067,2004-01-01,September,2004-09-06 00:00:00,13:00:00,2004-09-09 00:00:00.000000000,12:00:00,"Florida, Mississippi, Alabama, Georgia",SERC,Hurricane Frances,3000.0,99000,
1068,2004-01-01,September,2004-09-07 00:00:00,10:00:00,2004-09-08 00:00:00.000000000,12:00:00,Georgia,SERC,Hurricane Frances,2200.0,150000,
1069,2004-01-01,September,2004-09-15 00:00:00,12:04:00,2004-09-23 00:00:00.000000000,12:00:00,Whole Island of Puerto Rico,PR,Hurricane Jeanne,1243.0,1423590,
1070,2004-01-01,September,2004-09-15 00:00:00,19:00:00,2004-09-17 00:00:00.000000000,19:00:00,"Florida, Mississippi, Alabama, Georgia",SERC,Hurricane Ivan,916.0,916316,
1071,2004-01-01,September,2004-09-16 00:00:00,02:00:00,2004-09-16 00:00:00.000000000,10:02:00,"Baldwin County, Alabama, Escambia County, Florida, Washington County, Alabama",SERC,Hurricane Ivan,263.0,75000,
1072,2004-01-01,September,2004-09-16 00:00:00,21:00:00,2004-09-20 00:00:00.000000000,16:00:00,Western  North and South Carolina,SERC,Hurricane Ivan,500.0,175000,
1073,2004-01-01,September,2004-09-17 00:00:00,04:30:00,2004-09-18 00:00:00.000000000,12:00:00,Western North Carolina,SERC,Hurricane Ivan,400.0,112000,
1074,2004-01-01,September,2004-09-25 00:00:00,17:00:00,2004-09-26 00:00:00.000000000,09:00:00,"City of Fort Pierce, Florida",FRCC,Hurricane Jeanne,125.0,26000,
1075,2004-01-01,September,2004-09-26 00:00:00,02:00:00,2004-09-27 00:00:00.000000000,00:00:00,"Hillsborough, Pasco, and Polk County, Florida",FRCC,Hurricane Jeanne,1250.0,285300,
1076,2004-01-01,September,2004-09-26 00:00:00,03:00:00,2004-09-30 00:00:00.000000000,09:00:00,"Orlando and St. Cloud, Florida",FRCC,Hurricane Jeanne,350.0,110000,
1077,2004-01-01,September,2004-09-26 00:00:00,06:00:00,2004-10-01 00:00:00.000000000,00:00:00,"Florida counties of Alachua, Bay, Brevard, Citrus, Columbia, Dixie, Flagler, Franklin, Gilchrist, Gulf, Hamilton, Hardee, Hernando, Highlands, Hillsborough, Jefferson, Lafayette, Lake, Leon, Levy, Madison, Marion, Orange, Osceola, Pasco, Pinellas, Polk, Seminole, Sumter, Suwannee, Taylor, Volusia and Wakulla",FRCC,Hurricane Jeanne,1800.0,722000,
1078,2004-01-01,September,2004-09-27 00:00:00,08:00:00,2004-09-27 00:00:00.000000000,14:00:00,Georgia,SERC,Hurricane Jeanne,854.0,85455,
1079,2004-01-01,September,2004-09-27 00:00:00,16:06:00,2004-09-27 00:00:00.000000000,16:12:00,Nova Scotia,NPCC,Switch Error Concerning Breakers,-,,
1080,2004-01-01,October,2004-10-10 00:00:00,17:09:00,2004-10-11 00:00:00.000000000,19:57:00,Island Wide,PR,Breaker Failure,All,,
1081,2004-01-01,October,2004-10-18 00:00:00,,2004-10-20 00:00:00.000000000,09:00:00,Northern California,WECC,Severe Storm with High Wind Gusts,140.0,407440,
1082,2004-01-01,October,2004-10-25 00:00:00,11:00:00,2004-10-26 00:00:00.000000000,10:00:00,Southeastern Louisiana in the New Orleans area,SPP,Public AppealBreaker Failure and Fire,-,,
1083,2004-01-01,October,2004-10-28 00:00:00,15:27:00,2004-10-28 00:00:00.000000000,18:08:00,"San  Jose, California",WECC,Major Transmission Distribution System Interruption,103.0,59458,
1084,2004-01-01,October,2004-10-30 00:00:00,10:00:00,2004-11-01 00:00:00.000000000,18:00:00,"Lower peninsula of Michigan. following area:  Grand Rapids, Kalamazoo, Battle Creek, Greenville, Jackson,  Flint, Lansing, Allegan, Temperance",ECAR,Severe Storm with High Wind Gusts,60.0,122000,
1085,2004-01-01,October,2004-10-30 00:00:00,12:30:00,2004-11-03 00:00:00.000000000,13:50:00,Southeastern Michigan,ECAR,High Wind Gusts,700.0,159870,
1086,2004-01-01,November,2004-11-09 00:00:00,14:15:00,2004-11-12 00:00:00.000000000,13:07:00,"Sayreville, New Jersey Long Island, New York",NPCC,Fuel Supply Deficiency  Williams Company Event for Trans Continental Gas Pipeline,0.0,0,
1087,2004-01-01,November,2004-11-14 00:00:00,04:55:00,2004-11-15 00:00:00.000000000,01:31:00,Nova Scotia ,NPCC,Heavy Snow High Winds and RainMajor Distribution System Interruption,165.0,165000,
1088,2004-01-01,November,2004-11-23 00:00:00,22:00:00,2004-11-24 00:00:00.000000000,01:00:00,"Houston, Texas and surrounding suburban areas",ERCOT,Strong Thunderstorms,150.0,119000,
1089,2004-01-01,November,2004-11-24 00:00:00,10:00:00,2004-11-24 00:00:00.000000000,16:00:00,Georgia,SERC,Strong Thunderstorms,100.0,83450,
1090,2004-01-01,December,2004-12-01 00:00:00,10:00:00,2004-12-02 00:00:00.000000000,23:59:00,"Central Maryland (Baltimore City, Baltimore County, Anne Arundel County, Hartford County, Montgomery County, Calvert County, Prince George's County, Carroll County and Howard County)", MAAC,High Winds,270.0,122000,
1091,2004-01-01,December,2004-12-01 00:00:00,07:30:00,2004-12-02 00:00:00.000000000,22:09:00,"Bucks, Chester, Delaware, Montgomery, and Philadelphia Counties, Pennsylvania",MAAC,Heavy Rain and Wind Storm,-,105312,
1092,2004-01-01,December,2004-12-23 00:00:00,03:37:00,2004-12-31 00:00:00.000000000,23:00:00,Columbus District,ECAR,Major Freezing Rain and Ice Storm,800.0,359171,
1093,2004-01-01,December,2004-12-27 00:00:00,07:50:00,2004-12-27 00:00:00.000000000,10:50:00,"Salinas, California and surrounding communities",WECC,Severe WeatherLine Relayed,100.0,95000,
1001,2005-01-01,January,2005-01-04 00:00:00,18:00:00,2005-01-14 00:00:00.000000000,12:00:00,Eastern one third of the state of Kansas,SPP,Winter Storm,200.0,211000,
1002,2005-01-01,January,2005-01-05 00:00:00,16:00:00,2005-01-13 00:00:00.000000000,18:00:00,Akron and Mansfield areas,ECAR,Ice Storm,250.0,246990,
1003,2005-01-01,January,2005-01-05 00:00:00,21:10:00,2005-01-16 00:00:00.000000000,11:00:00,Indiana Michigan Region - Muncie District,ECAR,Winter Ice Storm,545.0,114791,
1004,2005-01-01,January,2005-01-07 00:00:00,13:00:00,2005-01-10 00:00:00.000000000,08:00:00,Northern California,WECC,Winter Storm,120.0,442000,
1005,2005-01-01,January,2005-01-19 00:00:00,09:17:00,2005-01-19 00:00:00.000000000,09:27:00,Island of Puerto Rico,PR,Voltage Reduction,209.0,,
1006,2005-01-01,January,2005-01-23 00:00:00,10:42:00,2005-01-23 00:00:00.000000000,11:24:00,Island of Puerto Rico,PR,Voltage Reduction,140.0,,
1007,2005-01-01,January,2005-01-24 00:00:00,06:38:00,2005-01-24 00:00:00.000000000,06:50:00,Island of Puerto Rico,PR,Voltage ReductionShed Load,225.0,70717,
1008,2005-01-01,January,2005-01-24 00:00:00,12:27:00,2005-01-24 00:00:00.000000000,12:34:00,Island of Puerto Rico,PR,Voltage ReductionShed Load,385.0,,
1009,2005-01-01,January,2005-01-29 00:00:00,10:00:00,2005-01-31 00:00:00.000000000,10:00:00,Parts of Alabama and Georgia,SERC,Ice Storm,100.0,150000,
1010,2005-01-01,January,2005-01-29 00:00:00,16:00:00,2005-01-30 00:00:00.000000000,15:00:00,Georgia,SERC,Ice Storm,65 to 100,82000,
1011,2005-01-01,February,2005-02-01 00:00:00,,2005-02-01 00:00:00.000000000,18:01:00,Island of Puerto Rico,PR,Voltage Reduction,460.0,,
1012,2005-01-01,February,2005-02-15 00:00:00,13:12:00,2005-02-15 00:00:00.000000000,13:30:00,Island of Puerto Rico,PR,Generator Loss,380.0,,
1013,2005-01-01,February,2005-02-16 00:00:00,13:26:00,2005-02-16 00:00:00.000000000,13:43:00,Island of Puerto Rico,PR,Load Shedding,325.0,139438,
1014,2005-01-01,February,2005-02-18 00:00:00,08:16:00,2005-02-18 00:00:00.000000000,08:41:00,Island of Puerto Rico,PR,Generator LossVoltage Reduction,648.0,372288,
1015,2005-01-01,February,2005-02-24 00:00:00,00:58:00,2005-02-24 00:00:00.000000000,01:05:00,Island of Puerto Rico,PR,Voltage Reduction,200.0,,
1016,2005-01-01,March,2005-03-08 00:00:00,11:00:00,2005-03-08 00:00:00.000000000,15:00:00,Eastern and Central North Carolina,SERC,Wind Storms,180.0,51600,
1017,2005-01-01,April,2005-04-01 00:00:00,,2005-04-06 00:00:00.000000000,12:00:00,"Cleveland, Ohio and northeast Ohio ",ECAR,Winter Storm,N/A,211000,
1018,2005-01-01,April,2005-04-22 00:00:00,15:51:00,2005-04-22 00:00:00.000000000,15:59:00,"San Francisco Bay area, California",WECC,Lightning Strike,126.0,,
1019,2005-01-01,April,2005-04-23 00:00:00,04:22:00,2005-04-23 00:00:00.000000000,04:48:00,Island of Puerto Rico,PR,Voltage Reduction,345.0,116552,
1020,2005-01-01,April,2005-04-23 00:00:00,06:00:00,2005-04-27 00:00:00.000000000,06:00:00,"Cleveland, Ohio and northeast Ohio ",ECAR,Winter Storm,N/A,150000,
1021,2005-01-01,April,2005-04-30 00:00:00,08:00:00,2005-04-30 00:00:00.000000000,10:00:00,Alabama and Georgia,SERC,Thunderstorms,100.0,51808,
1022,2005-01-01,May,2005-05-08 00:00:00,15:00:00,2005-05-08 00:00:00.000000000,22:00:00,"Houston, Texas and surrounding suburban areas",ERCOT,Strong Thunderstorms,672.0,243000,
1023,2005-01-01,May,2005-05-11 00:00:00,19:00:00,2005-05-11 00:00:00.000000000,20:31:00,Island of Puerto Rico,PR,Voltage Reduction,529.0,,
1024,2005-01-01,May,2005-05-29 00:00:00,20:00:00,2005-05-30 00:00:00.000000000,02:30:00,"Houston, Texas and surrounding suburban areas",ERCOT,Strong Thunderstorms,328.0,123000,
1025,2005-01-01,June,2005-06-05 00:00:00,14:00:00,2005-06-10 00:00:00.000000000,07:30:00,Southeast  Michigan,ECAR,Strong ThunderstormHigh Winds,1826.0,201580,
1026,2005-01-01,June,2005-06-05 00:00:00,14:00:00,2005-06-07 00:00:00.000000000,18:00:00,Portions of  the southern 2/3 of  Michigan's Lower Peninsula,ECAR,Strong Thunderstorm,50-60 ,105000,
1027,2005-01-01,June,2005-06-06 00:00:00,12:00:00,2005-06-08 00:00:00.000000000,18:00:00,Central/Eastern New York state,NPCC,Strong Thunderstorms,N/A,65000,
1028,2005-01-01,June,2005-06-06 00:00:00,16:43:00,2005-06-07 00:00:00.000000000,22:00:00,"Bucks, Montgomery, Delaware, Chester, Philadelphia counties, Pennsylvania",MAAC,Strong Thunderstorm,N/A,143000,
1029,2005-01-01,June,2005-06-08 00:00:00,04:00:00,2005-06-10 00:00:00.000000000,22:00:00,Minnesota,MRO,Strong Thunderstorm,50-100,300000,
1030,2005-01-01,June,2005-06-20 00:00:00,11:16:00,2005-06-20 00:00:00.000000000,17:15:00,Island of Puerto Rico,PR,Voltage Reduction,35.0,600000,
1031,2005-01-01,June,2005-06-24 00:00:00,20:37:00,2005-06-24 00:00:00.000000000,23:06:00,"Chicago, Illinois",MAIN,Transmission Equipment Failure,350.0,51500,
1032,2005-01-01,June,2005-06-28 00:00:00,11:30:00,,,Denver Metropolitan area of Colorado,WECC,Fuel Supply DeficiencyCoal Rail Transportation Interruption,0.0,0,
1033,2005-01-01,June,2005-06-29 00:00:00,16:30:00,2005-07-04 00:00:00.000000000,23:30:00,Southeast  Michigan,ECAR,Strong ThunderstormHigh Winds,1000.0,114711,
1034,,,,,,,"Texas, New Mexico, Oklahoma, Kansas",ERCOT,Fuel Supply  Deficiency Coal Rail Transporation Interruption,0.0,0,
1035,2005-01-01,July,2005-07-02 00:00:00,01:27:00,2005-07-02 00:00:00.000000000,01:46:00,Island of Puerto Rico,PR,Load Shedding,226.0,132290,
1036,2005-01-01,July,2005-07-05 00:00:00,21:00:00,2005-07-06 00:00:00.000000000,09:00:00,"Southeast and Northeast, Louisiana including the New Orleans area",SPP,Tropical Storm Cindy,unknown,287000,
1037,2005-01-01,July,2005-07-10 00:00:00,08:00:00,2005-07-12 00:00:00.000000000,08:00:00,"Alabama, Mississippi, Florida, Georgia",SERC,Hurricane Dennis,45.0,228102,
1038,2005-01-01,July,2005-07-10 00:00:00,12:53:00,2005-07-11 00:00:00.000000000,17:33:00,Southwest Alabama and Western Panhandle of Florida,SERC,Hurricane Dennis,51.2,50000,
1039,2005-01-01,July,2005-07-21 00:00:00,14:39:00,2005-07-21 00:00:00.000000000,17:30:00,Southern California,WECC,CA ISO  Stage 2 Initiated interruption of Air Conditioner Cycling Interruptible Load Program,197.0,128050,
1040,2005-01-01,July,2005-07-22 00:00:00,13:55:00,2005-07-22 00:00:00.000000000,18:00:00,Southern California ,WECC,CA ISO Stage 2 Initiated interruption of Air Conditioner Cycling Interruptible Load Program,206.0,133900,
1041,2005-01-01,July,2005-07-23 00:00:00,01:02:00,2005-07-26 00:00:00.000000000,10:50:00,"Washington, DC, Montgomery and Prince Georges Counties, Maryland",MAAC,Severe Thunderstorms,N/A,55118,
1042,2005-01-01,July,2005-07-27 00:00:00,16:50:00,2005-07-28 00:00:00.000000000,21:24:00,"Bucks, Chester, Delaware, Montgomery and Philadelphia counties, Pennsylvania",MAAC,Severe Thunderstorms,N/A,93837,
1043,2005-01-01,July,2005-07-27 00:00:00,17:50:00,2005-07-30 00:00:00.000000000,21:07:00,"Washington, DC, Montgomery and Prince Georges Counties, Maryland",MAAC,Severe Thunderstorm,  N/A,64943,
1044,2005-01-01,July,2005-07-27 00:00:00,18:00:00,2005-07-29 00:00:00.000000000,16:00:00,"Baltimore County, Anne Arundel County and Prince Georges County, Maryland",MAAC,Severe Thunderstorms,N/A,87600,
1045,2005-01-01,July,2005-07-28 00:00:00,20:30:00,2005-08-01 00:00:00.000000000,17:00:00,Piedmont North and South Carolina,SERC,Severe Thunderstorm,300.0,52200,
1046,2005-01-01,August,2005-08-01 00:00:00,10:28:00,2005-08-01 00:00:00.000000000,10:47:00,Island of Puerto Rico,PR,Voltage ReductionLoad Shed,175.0,47116,
1047,2005-01-01,August,2005-08-08 00:00:00,12:38:00,2005-08-08 00:00:00.000000000,16:00:00,"San Francisco Bay area, California",WECC,Plant Tripped,240.0,,
1048,2005-01-01,August,2005-08-19 00:00:00,19:37:00,2005-08-19 00:00:00.000000000,20:15:00,Island of Puerto Rico,PR,Voltage ReductionLoad Shed,259.0,71864,
1049,2005-01-01,August,2005-08-20 00:00:00,14:15:00,2005-08-20 00:00:00.000000000,16:21:00,Northwest Arkansas,ECAR,Severe Thunderstorms,650.0,50797,
1050,2005-01-01,August,2005-08-25 00:00:00,15:50:00,2005-08-25 00:00:00.000000000,20:00:00,Southern California,WECC,CAISO determined there was  inadequate electric resources to serve load  Public appeals and a shedding of interruptible and firm load occurred,-,,
1051,2005-01-01,August,2005-08-25 00:00:00,15:51:00,2005-08-25 00:00:00.000000000,20:00:00,Southern California,WECC,CAISO initiated interruption of  interruptible and firm load due to declaration of  Transmission Emergency in Southern California,864.0,409000,
1052,2005-01-01,August,2005-08-29 00:00:00,01:10:00,2005-08-29 00:00:00.000000000,12:42:00,East and Southeast Louisiana,SPP,Hurricane Katrina,300.0,143000,
1053,2005-01-01,August,2005-08-29 00:00:00,06:00:00,2005-08-30 00:00:00.000000000,06:00:00,"Buras, Louisiana",SPP,Hurricane Katrina,N/A,,
1054,2005-01-01,August,2005-08-29 00:00:00,07:10:00,2005-09-07 00:00:00.000000000,15:00:00,"Counties of Alachua, Bay, Citrus, Columbia, Dixie, Franklin, Gilchrist, Gulf, Hamilton, Hardee, Hernando, Highlands, Jefferson, Lafayette, Lake, Levy, Madison, Marion, Orange, Osceola, Pasco, Pinellas, Polk, Seminole, Sumter, Suwannee, Taylor, Volusia and Wakulla",FRCC,Hurricane Katrina disrupted fuel supply in the Gulf of Mexico Public appeals for conservation were issued,0.0,0,
1055,2005-01-01,August,2005-08-29 00:00:00,07:10:00,2005-08-29 00:00:00.000000000,22:00:00,"Alabama, Florida, Mississippi",SERC,Hurricane Katrina ,5120.0,512049,
1056,2005-01-01,August,2005-08-29 00:00:00,15:50:00,2005-09-10 00:00:00.000000000,12:00:00,"Alabama, Mississippi,  Tennessee",SERC,Hurricane Katrina,118.5,323529,
1057,2005-01-01,August,2005-08-29 00:00:00,17:00:00,,,"City of Lakeland, Florida",FRCC,Hurricane Katrina  disrupted normal gas allotment through natural gas pipelines FGT  Gulf stream Public appeals for conservation were issued,0.0,0,
1058,2005-01-01,August,2005-08-31 00:00:00,16:00:00,2005-09-12 00:00:00.000000000,08:00:00,Member Service Territory is located in the West coast of Florida from Tallahassee to Fort Myers,FRCC,Hurricane Katrina disrupted normal gas supplies distribution Public appeals for conservation were issued,0.0,0,
1059,2005-01-01,September,2005-09-12 00:00:00,12:32:00,2005-09-12 00:00:00.000000000,13:56:00," Los Angeles, California",WECC,Breaker protection cable accidentally cut,2578.0,900000,
1060,2005-01-01,September,2005-09-13 00:00:00,14:14:00,2005-09-13 00:00:00.000000000,14:29:00,Island of Puerto Rico,PR,Voltage ReductionLoad Shed,249.0,66480,
1061,2005-01-01,September,2005-09-13 00:00:00,18:30:00,2005-09-16 00:00:00.000000000,20:00:00,Southeast Wisconsin and Fox Valley,MAIN,Severe Storm,600.0,110000,
1062,2005-01-01,September,2005-09-14 00:00:00,15:00:00,2005-09-15 00:00:00.000000000,15:00:00,Eastern North Carolina,SERC,Hurricane Ophelia,215.0,60000,
1063,2005-01-01,September,2005-09-21 00:00:00,19:00:00,2005-09-27 00:00:00.000000000,23:00:00,Minnesota,MRO,High WindsTornados,N/A,200000,
1064,2005-01-01,September,2005-09-22 00:00:00,11:00:00,2005-09-26 00:00:00.000000000,23:30:00,Southeast Michigan,ECAR,Severe Thunderstorm,366.0,53000,
1065,2005-01-01,September,2005-09-22 00:00:00,12:00:00,2005-09-29 00:00:00.000000000,12:00:00,"Counties of Alachua, Bay, Citrus, Columbia, Dixie, Franklin, Gilchrist, Gulf, Hamilton, Hardee, Hernando, Highlands, Jefferson, Lafayette, Lake, Levy, Madison, Marion, Orange, Osceola, Pasco, Pinellas, Polk, Seminole, Sumter, Suwannee, Taylor, Volusia and Wakulla",FRCC,Hurricane Rita disrupted fuel supply in the Gulf of Mexico Public Appeals for conservation were issued,0.0,0,
1066,2005-01-01,September,2005-09-23 00:00:00,07:00:00,2005-09-28 00:00:00.000000000,11:29:00," Lakeland, Florida",FRCC,Hurricane Rita  disrupted normal gas allotment through natural gas pipelines FGT  Gulf stream Public Appeals for conservation were issued,0.0,0,
1067,2005-01-01,September,2005-09-23 00:00:00,13:06:00,2005-10-06 00:00:00.000000000,14:30:00,West and Southwest Louisiana,SPP,Hurricane Rita,350.0,125000,
1068,2005-01-01,September,2005-09-23 00:00:00,17:00:00,2005-09-24 00:00:00.000000000,20:00:00,"Houston, Texas and the surrounding suburban areas",ERCOT,Hurricane Rita,1950.0,715000,
1069,2005-01-01,September,2005-09-23 00:00:00,21:00:00,2005-09-25 00:00:00.000000000,07:30:00,"Texas, Louisiana, Arkansas, and Mississippi",SPP,Hurricane Rita,N/A,766000,
1070,2005-01-01,September,2005-09-24 00:00:00,06:00:00,2005-10-02 00:00:00.000000000,17:00:00,"Nacogdoches, Lufkin, Tyler, Jacksonville, Rusk, Paris, Commerce, Huntington",ERCOT,Hurricane Rita,260.0,200000,
1071,2005-01-01,September,2005-09-24 00:00:00,10:00:00,2005-09-28 00:00:00.000000000,18:00:00,"Shreveport, Louisiana",ECAR,Hurricane Rita,700.0,190000,
1072,2005-01-01,October,2005-10-02 00:00:00,17:40:00,2005-10-02 00:00:00.000000000,17:54:00,Island of Puerto Rico,PR,Voltage ReductionLoad Shed,312.0,71240,
1073,2005-01-01,October,2005-10-18 00:00:00,15:19:00,,,Island of Puerto Rico,PR,Voltage ReductionLoad Shed,460.0,142591,
1074,2005-01-01,October,2005-10-22 00:00:00,09:44:00,2005-10-22 00:00:00.000000000,11:40:00,Island of Puerto Rico,PR,Voltage ReductionLoad Shed,360.0,85682,
1075,2005-01-01,October,2005-10-23 00:00:00,20:00:00,2005-10-24 00:00:00.000000000,14:00:00,"South Florida, Naples, Ft. Myers, Miami, Ft. Lauderdale, West Palm Beach and Martin county",FRCC,Hurricane Wilma,10000.0,3241437,
1076,2005-01-01,October,2005-10-24 00:00:00,04:00:00,2005-10-24 00:00:00.000000000,16:00:00,"Florida counties of Collier, Charlotte and Lee",FRCC,Hurricane Wilma,280.0,105000,
1077,2005-01-01,October,2005-10-24 00:00:00,07:00:00,2005-11-10 00:00:00.000000000,00:00:00,"South Florida - Cities of Key West, Clewiston, Lake Worth, and Ft. Pierce",FRCC,Hurricane Wilma ,148.0,84900,
1078,2005-01-01,October,2005-10-24 00:00:00,20:00:00,2005-11-02 00:00:00.000000000,16:30:00,"Maryland, North Central West Virginia, Southwestern Pennsylvania, and Northern Pennsylvania",MAAC,Hurricane Wilma,400.0,303795,
1079,2005-01-01,November,2005-11-03 00:00:00,18:47:00,2005-11-03 00:00:00.000000000,19:00:00,"San Francisco Bay area, California",WECC,Plant Tripped,136.0,,
1080,2005-01-01,November,2005-11-06 00:00:00,07:30:00,2005-11-11 00:00:00.000000000,23:30:00,Southeast Michigan,ECAR,Severe Thunderstorm,212.0,118000,
1081,2005-01-01,November,2005-11-12 00:00:00,16:00:00,2005-11-14 00:00:00.000000000,18:00:00,Southeast Wisconsin ,WeEnergiesMAIN,Severe Thunderstorms,10.0,48000,
1082,2005-01-01,November,2005-11-12 00:00:00,23:00:00,2005-11-14 00:00:00.000000000,23:59:00,Western and Central portions of Michigan's Lower Peninsula,ECAR,Severe Thunderstorm,408.0,272355,
1083,2005-01-01,December,2005-12-15 00:00:00,04:00:00,2005-12-21 00:00:00.000000000,17:00:00,Piedmont North Carolina and South Carolina,SERC,Ice Storm,3500.0,683000,
1084,2005-01-01,December,2005-12-15 00:00:00,05:05:00,2005-12-16 00:00:00.000000000,12:10:00,Northeast Georgia,SERC,Ice Storm,75.0,52659,
1085,2005-01-01,December,2005-12-31 00:00:00,06:00:00,2006-01-05 00:00:00.000000000,09:00:00,Northern and Central California,WECC,Severe Storms,800.0,1667316,
